,ncesdistid,div_num,fips,lea_name_19_20,students_19_20,teachers_19_20,schools_19_20,locale_19_20,student_teacher_ratio_19_20,percent_of_inexperienced_teachers_19_20,percent_of_out_of_field_teachers_19_20,student_school_psychologists_ratio_19_20,student_support_services_staff_ratio_19_20,student_school_counselors_ratio_19_20,student_librarians_media_specialists_ratio_19_20,percent_title_1_schools_19_20,percent_title_1_schoolwide_schools_19_20,dist_pp_19,number_of_schools_in_2019_2020_fall_membership__regional_programs,grant_26000_per_school,grant_50000_per_division,base_division_vpsa_technology_grant_fy_2020,schools_including_9th_grade_not_fully_accredited,schools_not_fully_accredited_2400_per_school,9th_grade_fall_membership_for_schools_not_fully_accredited,e_learning_backpack_funding_400_per_9th_grader,total_funding_e_learning_backpack_initiative,total_vpsa_technology_grant_fy_2020,total_local_match_requirement_20,19_20_american_indian_or_alaska_native,19_20_asian,19_20_black_not_hisp,19_20_hisp,19_20_native_hawaiian_or_pacific_islander,19_20_non_hisp_2_or_more_races,19_20_white_not_hisp,20_21_american_indian_or_alaska_native,20_21_asian,20_21_black_not_hisp,20_21_hisp,20_21_native_hawaiian_or_pacific_islander,20_21_non_hisp_2_or_more_races,20_21_white_not_hisp,19_20_amer_indian_or_alaska_disadv,19_20_asian_disadv,19_20_black_not_hisp_disadv,19_20_hisp_disadv,19_20_native_hawaiian_or_pacific_disadv,19_20_non_hisp_2_or_more_races_disadv,19_20_white_not_hisp_disadv,20_21_amer_indian_or_alaska__disadv,20_21_asian_disadv,20_21_black_not_hisp_disadv,20_21_hisp_disadv,20_21_native_hawaiian_or_pacific_disadv,20_21_non_hisp_2_or_more_races_disadv,20_21_white_not_hisp_disadv,2016allgrad,2016asiangrad,2016blackgrad,2016hispanicgrad,2016whitegrad,2017allgrad,2017asiangrad,2017blackgrad,2017hispanicgrad,2017whitegrad,2018allgrad,2018asiangrad,2018blackgrad,2018hispanicgrad,2018whitegrad,2019allgrad,2019asiangrad,2019blackgrad,2019hispanicgrad,2019whitegrad,2020allgrad,2020asiangrad,2020blackgrad,2020hispanicgrad,2020whitegrad,2016alldrop,2016asiandrop,2016blackdrop,2016hispanicdrop,2016whitedrop,2017alldrop,2017asiandrop,2017blackdrop,2017hispanicdrop,2017whitedrop,2018alldrop,2018asiandrop,2018blackdrop,2018hispanicdrop,2018whitedrop,2019alldrop,2019asiandrop,2019blackdrop,2019hispanicdrop,2019whitedrop,2020alldrop,2020asiandrop,2020blackdrop,2020hispanicdrop,2020whitedrop,total_population_16_years_and_over_with_earnings,total_population_16_years_and_over_with_earnings_median_earnings__dollars,total_population_16_years_and_over_with_earnings_full_time_year_round_workers_with_earnings,total_population_16_years_and_over_with_earnings_1_to_9999_or_loss,total_population_16_years_and_over_with_earnings_10000_to_14999,total_population_16_years_and_over_with_earnings_15000_to_24999,total_population_16_years_and_over_with_earnings_25000_to_34999,total_population_16_years_and_over_with_earnings_35000_to_49999,total_population_16_years_and_over_with_earnings_50000_to_64999,total_population_16_years_and_over_with_earnings_65000_to_74999,total_population_16_years_and_over_with_earnings_75000_to_99999,total_population_16_years_and_over_with_earnings_100000_or_more,total_population_16_years_and_over_with_earnings_median_earnings__dollars_for_full_time_year_round_workers_with_earnings,total_population_16_years_and_over_with_earnings_mean_earnings__dollars_for_full_time_year_round_workers_with_earnings,percent_population_16_years_and_over_with_earnings,percent_population_16_years_and_over_with_earnings_full_time_year_round_workers_with_earnings,percent_population_16_years_and_over_with_earnings_1_to_9999_or_loss,percent_population_16_years_and_over_with_earnings_10000_to_14999,percent_population_16_years_and_over_with_earnings_15000_to_24999,percent_population_16_years_and_over_with_earnings_25000_to_34999,percent_population_16_years_and_over_with_earnings_35000_to_49999,percent_population_16_years_and_over_with_earnings_50000_to_64999,percent_population_16_years_and_over_with_earnings_65000_to_74999,percent_population_16_years_and_over_with_earnings_75000_to_99999,percent_population_16_years_and_over_with_earnings_100000_or_more,total_below_poverty_level,total_below_poverty_level_age_under_18_years,total_below_poverty_level_age_18_to_64_years,total_below_poverty_level_white_alone,total_below_poverty_level_black_or_african_american_alone,total_below_poverty_level_american_indian_and_alaska_native_alone,total_below_poverty_level_asian_alone,total_below_poverty_level_native_hawaiian_and_other_pacific_islander_alone,total_below_poverty_level_some_other_race_alone,total_below_poverty_level_two_or_more_races,total_below_poverty_level_hispanic_or_latino_origin_(of_any_race),total_below_poverty_level_25_years_and_over,total_below_poverty_level_25_years_and_over_less_than_high_school_graduate,total_below_poverty_level_25_years_and_over_high_school_graduate_(includes_equivalency),total_below_poverty_level_25_years_and_over_some_college_associate's_degree,total_below_poverty_level_25_years_and_over_bachelor's_degree_or_higher,total_below_poverty_level_civilian_labor_force_16_years_and_over,total_below_poverty_level_civilian_labor_force_16_years_and_over_employed,total_below_poverty_level_civilian_labor_force_16_years_and_over_unemployed,total_percent_below_poverty_level,total_percent_below_poverty_level_age_under_18_years,total_percent_below_poverty_level_age_18_to_64_years,total_percent_below_poverty_level_white_alone,total_percent_below_poverty_level_black_or_african_american_alone,total_percent_below_poverty_level_american_indian_and_alaska_native_alone,total_percent_below_poverty_level_asian_alone,total_percent_below_poverty_level_native_hawaiian_and_other_pacific_islander_alone,total_percent_below_poverty_level_some_other_race_alone,total_percent_below_poverty_level_two_or_more_races,total_percent_below_poverty_level_hispanic_or_latino_origin_(of_any_race),total_percent_below_poverty_level_25_years_and_over,total_percent_below_poverty_level_25_years_and_over_less_than_high_school_graduate,total_percent_below_poverty_level_25_years_and_over_high_school_graduate_(includes_equivalency),total_percent_below_poverty_level_25_years_and_over_some_college_associate's_degree,total_percent_below_poverty_level_25_years_and_over_bachelor's_degree_or_higher,total_percent_below_poverty_level_civilian_labor_force_16_years_and_over,total_percent_below_poverty_level_civilian_labor_force_16_years_and_over_employed,total_percent_below_poverty_level_civilian_labor_force_16_years_and_over_unemployed,total_population,percent_total_population,total_population_male,percent_total_population_male,total_population_female,percent_total_population_female,total_population_hispanic_or_latino_(of_any_race),percent_total_population_hispanic_or_latino_(of_any_race),total_population_white_alone,percent_total_population_white_alone,total_population_black_or_african_american_alone,percent_total_population_black_or_african_american_alone,total_population_american_indian_and_alaska_native_alone,percent_total_population_american_indian_and_alaska_native_alone,total_population_asian_alone,percent_total_population_asian_alone,total_population_native_hawaiian_and_other_pacific_islander_alone,percent_total_population_native_hawaiian_and_other_pacific_islander_alone,total_population_some_other_race_alone,percent_total_population_some_other_race_alone,total_population_two_or_more_races,percent_total_population_two_or_more_races,2020_03_hosps,2020_04_hosps,2020_05_hosps,2020_06_hosps,2020_07_hosps,2020_08_hosps,2020_09_hosps,2020_10_hosps,2020_11_hosps,2020_12_hosps,2021_01_hosps,2021_02_hosps,2021_03_hosps,2021_04_hosps,2021_05_hosps,2020_03_deaths,2020_04_deaths,2020_05_deaths,2020_06_deaths,2020_07_deaths,2020_08_deaths,2020_09_deaths,2020_10_deaths,2020_11_deaths,2020_12_deaths,2021_01_deaths,2021_02_deaths,2021_03_deaths,2021_04_deaths,2021_05_deaths,2020_03_cases,2020_04_cases,2020_05_cases,2020_06_cases,2020_07_cases,2020_08_cases,2020_09_cases,2020_10_cases,2020_11_cases,2020_12_cases,2021_01_cases,2021_02_cases,2021_03_cases,2021_04_cases,2021_05_cases,total_household,smartphone_with_no_other_type_of_computing_device_x,no_computer_x,cellular_data_plan_with_no_other_type_of_internet_subscription_x,without_an_internet_subscription,less_than_20000,without_an_internet_subscription.1,20000_to_74999,without_an_internet_subscription.1.1,75000_or_more,without_an_internet_subscription.2,smartphone_with_no_other_type_of_computing_device_y,no_computer_y,cellular_data_plan_with_no_other_type_of_internet_subscription_y,without_an_internet_subscription_total,without_an_internet_subscription_20000,without_an_internet_subscription_20000_74999,without_an_internet_subscription_75000,1920_enrollrate,2021_enrollrate,LAT,LON
23,5100780,104,51-540,CHARLOTTESVILLE CTY PBLC SCHS,4542,354.8,10,City,12.8,3.4,3.6,1135.5,45.2,126.2,1032.3,50,100,16110.55556,9,"234,000","50,000","284,000",0,0,0,0,0,"284,000","56,800",0.044014085,6.161971831,30.76584507,12.56602113,,8.780809859,41.68133803,0.07043907,5.940361587,31.93237849,13.17210613,,9.180558817,39.70415591,0,8.072653885,51.71543895,15.43895055,,9.989909183,14.78304743,0,6.81352459,51.58811475,15.42008197,,10.6557377,15.52254098,0.89,0.71,0.88,0.75,0.96,0.9,0.84,0.85,0.82,0.96,0.93,1,0.88,0.9,0.96,0.96,0.94,0.96,0.91,0.97,0.95,0.79,0.97,0.77,0.99,0.08,0.29,0.08,0.13,0.02,0.06,0.12,0.1,0.15,0.01,0.05,0,0.06,0.1,0.03,0.02,0,0.01,0.06,0.01,0.03,0.07,0.02,0.11,0,29133,31970,16462,342,416,1643,2016,3097,3156,1023,1791,2978,53110,75801,29133,16462,2.1,2.5,10,12.2,18.8,19.2,6.2,10.9,18.1,10645,1492,8618,6671,2499,5,1008,0,20,442,833,4219,764,1232,913,1310,3457,2959,498,24.1,20.8,27,21.2,29.3,4.9,39.1,0,11.3,35,35.2,14,29,25,15.5,7.9,13.8,12.3,49,47096,47096,22788,48.4,24308,51.6,2589,5.5,30961,65.7,8793,18.7,102,0.2,3327,7.1,31,0.1,58,0.1,1235,2.6,0,13,15,17,24,27,30,38,49,69,77,92,98,104,106,0,2,3,3,11,18,29,32,31,35,39,44,53,55,57,14,56,116,212,466,681,1246,1619,1854,2203,2740,3624,3834,4007,4020,,,,,,,,,,,,,,,,,,,0.169531713,0.150262085,38.055288,-78.484845
24,5100810,136,51-550,CHESAPEAKE CITY PBLC SCHS,41597,2757.5,48,Suburb,15.1,2.9,0.6,2310.9,159.2,184.5,322.5,29.2,100,11329.48889,45,"1,170,000","50,000","1,220,000",0,0,0,0,0,"1,220,000","244,000",0.283674303,2.764622449,32.23549775,10.70509893,0.237997933,7.938072457,45.83503618,0.267184231,2.888614423,32.44019862,11.26458801,0.216772112,8.491921458,44.43072115,1.48E-05,1.959026005,53.46623439,11.21611368,0.220735325,7.505001035,25.32248051,0.249320036,1.971894832,53.43003929,12.17890601,0.264430341,7.91779994,23.98760955,0.93,0.99,0.91,0.93,0.95,0.93,1,0.91,0.93,0.94,0.93,0.99,0.91,0.91,0.94,0.94,1,0.91,0.92,0.95,0.94,0.97,0.92,0.93,0.95,0.04,0.01,0.05,0.04,0.03,0.04,0,0.05,0.05,0.03,0.04,0,0.06,0.07,0.03,0.03,0,0.05,0.04,0.02,0.03,0.03,0.04,0.05,0.03,128886,40482,88877,1045,2106,8463,12338,17292,14658,6345,11798,14832,52416,67446,128886,88877,1.2,2.4,9.5,13.9,19.5,16.5,7.1,13.3,16.7,20024,8540,10165,9016,9639,13,242,14,467,633,2411,9584,2058,3365,3173,988,5285,4390,895,8.6,14.9,7,6.3,14,3.3,3.2,10.6,13.1,6.7,16.5,6.1,18.6,9.1,5.7,1.9,4.5,3.9,16.5,239982,239982,117267,48.9,122715,51.1,14824,6.2,137813,57.4,70328,29.3,358,0.1,7350,3.1,140,0.1,627,0.3,8542,3.6,3,57,87,130,201,322,417,483,534,616,720,846,915,973,1002,0,6,15,20,28,47,72,79,81,101,136,187,272,289,298,23,242,521,895,2450,3801,4350,5010,6657,9324,15436,18233,19503,20634,20989,"86,878","8,051","2,830","10,003","7,280","7,166","2,707","35,249","3,900","44,463",673,9.30%,3.30%,11.50%,8.40%,37.80%,11.10%,1.50%,0.334170329,0.353512464,36.714377,-76.248354
25,5100840,21,51-041,CHESTERFIELD CO PBLC SCHS,62614,3970.2,69,Suburb,15.8,9,1.5,inf,66.2,184.8,531.1,31.9,100,10074.63934,63,"1,638,000","50,000","1,688,000",0,0,0,0,0,"1,688,000","337,600",0.188290862,3.307855559,25.36022595,17.61157829,0.197864973,5.029599962,48.3045844,0.188821752,3.362669119,26.30533298,18.7064889,0.172402469,5.186851438,46.07743334,3.04E-06,2.794638856,35.76404449,29.93033772,0.207764696,5.104493421,26.01539903,0.19418278,2.702032722,36.78317633,31.11882333,0.156998843,5.383407701,23.66137828,0.91,0.96,0.91,0.82,0.93,0.9,0.95,0.89,0.79,0.93,0.91,0.97,0.92,0.78,0.93,0.91,0.96,0.91,0.77,0.94,0.92,0.98,0.93,0.79,0.95,0.06,0.03,0.07,0.15,0.05,0.07,0.02,0.07,0.19,0.05,0.07,0.02,0.06,0.19,0.05,0.07,0.03,0.06,0.19,0.04,0.06,0.02,0.05,0.19,0.04,191974,41458,131257,1460,2850,10713,17040,28273,23188,8754,17051,21928,52931,68381,191974,131257,1.1,2.2,8.2,13,21.5,17.7,6.7,13,16.7,23060,7030,13510,12897,6971,45,877,0,1380,890,4884,12991,3148,4054,3350,2439,7287,5554,1733,6.8,8.7,6.5,5.6,9.1,4.4,7.4,0,14.7,8.4,16.2,5.6,18,7.5,5.1,2.6,4,3.2,19.6,343551,343551,165585,48.2,177966,51.8,30350,8.8,212269,61.8,78119,22.7,930,0.3,11769,3.4,149,0,720,0.2,9245,2.7,3,43,78,116,208,269,341,424,496,608,690,785,865,935,975,0,20,36,50,72,82,95,120,131,172,203,298,396,421,436,43,531,1548,2897,3937,5046,6053,7274,9323,13059,19150,23546,25404,27202,27917,"128,920","9,077","6,296","9,118","13,399","9,701","3,171","49,951","7,901","69,268","2,327",7.00%,4.90%,7.10%,10.40%,32.70%,15.80%,3.40%,0.298250016,0.307002945,37.3759,-77.5031
26,5100870,22,51-043,CLARKE CO PBLC SCHS,1924,141.2,4,Town,13.6,5.1,7.3,2405,43,137.4,481,50,0,11668,4,"104,000","50,000","154,000",0,0,0,0,0,"154,000","30,800",0.05192108,0.934579439,3.011422638,10.02076843,,8.618899273,77.36240914,0.05730659,0.974212034,3.209169054,11.63323782,,8.481375358,75.64469914,0,0,4.605263158,26.75438596,,11.62280702,57.01754386,0,0,4.925053533,25.48179872,,10.92077088,58.67237687,0.98,,,1,0.98,0.98,,,0.87,0.99,0.99,,,,0.99,0.98,,,1,0.99,0.97,,,0.95,0.98,0.01,,,0,0.01,0.01,,,0.07,0,0.01,,,,0.01,0,,,0,0,0.02,,,0.05,0.01,7806,40317,5285,61,167,604,558,816,956,323,650,1150,55591,75720,7806,5285,1.2,3.2,11.4,10.6,15.4,18.1,6.1,12.3,21.8,1080,300,619,821,56,0,33,0,76,94,77,701,175,306,137,83,295,272,23,7.6,10.5,7.3,6.4,8,,32.7,,35.8,24.9,9.9,6.8,16.1,10.2,4.9,2.5,3.9,3.8,6.9,14423,14423,7321,50.8,7102,49.2,803,5.6,12422,86.1,774,5.4,0,0,95,0.7,0,0,0,0,329,2.3,1,1,3,4,7,9,12,14,19,21,27,36,41,43,44,0,0,0,0,0,0,1,1,3,5,8,17,19,19,20,1,8,27,49,69,81,95,122,208,389,674,758,889,965,983,,,,,,,,,,,,,,,,,,,0.268370607,0.272407733,39.154959,-77.987428
27,5100930,202,,COLONIAL BEACH PBLC SCHS,652,38.6,2,Town,16.9,16.7,19,inf,296.4,163,543.3,50,0,11049.5,2,"52,000","50,000","102,000",0,0,0,0,0,"102,000","20,400",0.766871166,1.226993865,23.77300613,3.680981595,0.153374233,10.58282209,59.81595092,1.104100946,0.94637224,20.66246057,4.416403785,0.94637224,12.14511041,59.77917981,0,0,35.04273504,4.558404558,0,12.25071225,48.14814815,0,0,29.88505747,5.459770115,0,13.2183908,51.43678161,0.95,,0.9,,0.96,0.96,,0.91,,0.96,0.89,,1,,0.81,1,,,,1,0.97,,,,0.96,0.05,,0.1,,0.04,0.04,,0.09,,0.04,0.05,,0,,0.09,0,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.249988,-76.961622
28,5100960,106,51-570,COLONIAL HEIGHTS CITY PBLC SCHS,2899,220.2,6,Suburb,13.2,2.4,0.8,1449.5,87.8,161.1,329.4,66.7,0,12214.8,5,"130,000","50,000","180,000",0,0,0,0,0,"180,000","36,000",0.068989307,2.932045533,20.86926526,9.348051052,0.137978613,8.899620559,57.74404967,0.107758621,3.16091954,23.45545977,10.02155172,0.143678161,8.800287356,54.31034483,0,3.071253071,28.43980344,12.34643735,0,9.459459459,46.68304668,0,3.136094675,29.8816568,11.77514793,0,9.881656805,45.32544379,0.93,,0.97,1,0.92,0.96,1,1,0.91,0.95,0.91,,0.93,0.84,0.92,0.94,,0.91,0.94,0.94,0.87,,0.84,0.74,0.89,0.02,,0,0,0.02,0,0,0,0,0,0.04,,0,0.11,0.03,0.04,,0.07,0.06,0.03,0.06,,0.11,0.16,0.03,8575,31873,5602,46,143,715,1037,1221,1102,220,564,554,44535,53476,8575,5602,0.8,2.6,12.8,18.5,21.8,19.7,3.9,10.1,9.9,2083,628,1262,1307,401,0,227,0,0,148,128,1178,279,496,371,32,738,437,301,12.1,16.3,12.8,10.1,15.3,0,31.4,0,0,27.8,12.6,9.8,27.8,13.2,9,1,8.7,5.6,43.9,17428,17428,8060,46.2,9368,53.8,1023,5.9,12604,72.3,2552,14.6,50,0.3,724,4.2,0,0,33,0.2,442,2.5,0,2,10,15,24,24,27,29,32,42,47,52,70,76,79,0,5,17,17,21,22,26,26,26,28,31,41,57,61,61,0,54,95,143,178,220,263,316,420,614,1043,1352,1525,1677,1709,,,,,,,,,,,,,,,,,,,0.284196547,0.314112291,37.2426,-77.4085
29,5100990,107,51-580,COVINGTON CITY PBLC SCHS,1018,68.4,3,Town,14.9,13.1,0,inf,74.9,,2545,33.3,100,10060.66667,3,"78,000","50,000","128,000",0,0,0,0,0,"128,000","25,600",0.491159136,0.68762279,13.55599214,5.009823183,0.196463654,6.679764244,73.37917485,0.492125984,0.688976378,12.10629921,5.708661417,0.196850394,6.791338583,74.01574803,0,0,18.42105263,4.970760234,,11.98830409,64.61988304,0,0,16.83501684,5.723905724,,11.11111111,66.32996633,0.8,,0.9,,0.77,0.86,,,,0.82,0.81,,,,0.84,0.88,,0.86,,0.87,0.16,,0.2,,0.15,0.14,,0,,0.17,0.03,,,,0.02,0.07,,,,0.05,0.05,,0.07,,0.05,0.05,,0,,0.08,2761,29704,1774,27,25,238,394,601,244,81,123,41,39840,44500,2761,1774,1.5,1.4,13.4,22.2,33.9,13.8,4.6,6.9,2.3,722,237,369,608,81,0,0,11,0,22,20,426,79,213,109,25,278,239,39,13.2,21.1,11.5,13.5,11.6,,0,100,,11.3,15,10.9,16.3,12.4,10.1,4,10.5,9.4,47.6,5598,5598,2680,47.9,2918,52.1,133,2.4,4534,81,699,12.5,0,0,65,1.2,11,0.2,0,0,156,2.8,0,0,0,0,0,0,1,1,6,10,16,24,25,27,29,0,0,0,0,0,0,0,0,1,4,4,10,12,13,13,0,1,4,5,12,25,32,39,157,368,565,632,569,587,603,,,,,,,,,,,,,,,,,,,0.293577982,0.276679842,37.7867,-79.9865
30,5101020,23,51-045,CRAIG CO PBLC SCHS,588,50.3,2,Rural,11.7,11.7,0,588,96.4,147,2940,50,100,10887,2,"52,000","50,000","102,000",0,0,0,0,0,"102,000","20,400",,0.340136054,0.510204082,0.680272109,,0.340136054,98.1292517,,0.366300366,0.549450549,0.366300366,,0.549450549,98.16849817,,0,0,0,,0,100,,0,0,,,0,100,0.96,,,,0.96,0.89,,,,0.89,0.88,,,,0.88,0.86,,,,0.86,0.9,,,,0.89,0.02,,,,0.02,0.07,,,,0.07,0.06,,,,0.06,0.03,,,,0.03,0.08,,,,0.09,2622,35326,1961,0,44,213,436,503,327,61,180,197,46964,51405,2622,1961,0,2.2,10.9,22.2,25.7,16.7,3.1,9.2,10,451,86,303,451,0,0,0,0,0,0,0,277,92,124,61,0,112,98,14,8.9,9.1,9.9,9,,,,,,0,,7.3,26.6,8.8,5.4,0,4.5,4.1,29.8,5110,5110,2378,46.5,2732,53.5,2,0,5040,98.6,5,0.1,0,0,0,0,0,0,0,0,63,1.2,0,0,0,0,1,1,1,4,3,7,9,9,13,15,18,0,0,0,0,0,0,0,0,1,1,3,4,6,5,6,0,3,5,7,15,22,31,59,90,149,215,241,272,309,316,,,,,,,,,,,,,,,,,,,0.369565217,0.303030303,37.518784,-80.083861
31,5101050,24,51-047,CULPEPER CO PBLC SCHS,8516,560.3,11,Town,15.2,7,2.7,1703.2,76,193.5,283.9,27.3,100,10153.1,10,"260,000","50,000","310,000",0,0,0,0,0,"310,000","62,000",0.387278488,1.373078277,13.28482572,24.79755897,0.023471424,7.264405586,52.86938153,0.387596899,1.429263566,14.17151163,25.47238372,0.048449612,7.594476744,50.89631783,0.000261596,0.888324873,17.6142132,39.13705584,0,8.375634518,33.5786802,0.510928186,0.993471473,19.95458416,33.06840761,0,9.168322452,36.30428612,0.93,,0.92,0.8,0.96,0.9,,0.88,0.68,0.95,0.92,1,0.92,0.79,0.96,0.89,,0.89,0.77,0.93,0.91,,0.87,0.84,0.94,0.04,,0.04,0.13,0.02,0.07,,0.04,0.29,0.03,0.05,0,0.03,0.18,0.01,0.08,,0.05,0.21,0.03,0.06,,0.07,0.16,0.03,27188,38136,17495,282,561,1969,2025,3597,3165,1359,2180,2357,51010,63310,27188,17495,1.6,3.2,11.3,11.6,20.6,18.1,7.8,12.5,13.5,3843,915,2404,2642,725,23,39,0,294,120,724,2504,858,873,480,293,1326,1075,251,7.8,7.6,8.2,7,10.6,12.4,4.7,0,14.3,7.6,14.5,7.5,19.2,8.6,4.9,3.3,5.1,4.4,18.8,51101,51101,25557,50,25544,50,5476,10.7,35903,70.3,7084,13.9,179,0.4,847,1.7,60,0.1,234,0.5,1318,2.6,1,11,48,62,73,84,94,97,112,134,150,166,178,188,191,0,3,6,10,12,13,17,18,20,20,34,50,56,61,64,3,141,691,808,942,1117,1210,1394,2240,2998,3743,4065,4290,4541,4657,,,,,,,,,,,,,,,,,,,0.31270183,0.296335635,38.48666,-77.992211
32,5101080,25,51-049,CUMBERLAND CO PBLC SCHS,1321,103,4,Rural,12.8,10.3,1.7,1321,330.2,220.2,1321,25,100,10986.33333,3,"78,000","50,000","128,000",0,0,0,0,0,"128,000","25,600",0.151400454,0.151400454,38.07721423,4.769114307,0.075700227,7.191521575,49.58364875,,0.163532298,39.49304988,4.006541292,0.081766149,7.686017989,48.5690924,0,0,45.47707559,5.452292441,0,8.921933086,40.14869888,,,42.36311239,3.314121037,0,9.942363112,44.38040346,0.91,,0.89,,0.95,0.95,,0.96,,0.96,0.94,,0.97,,0.92,0.93,,0.93,,0.91,0.94,,0.98,,0.93,0.06,,0.03,,0.05,0.03,,0.02,,0.04,0.03,,0.03,,0.03,0.03,,0.03,,0.04,0.04,,0,,0.05,5179,28458,3165,172,71,523,764,725,326,92,278,214,36262,44702,5179,3165,5.4,2.2,16.5,24.1,22.9,10.3,2.9,8.8,6.8,1738,582,745,845,603,0,0,0,0,290,0,1015,434,352,228,1,450,401,49,17.8,31.1,13,13.6,20.6,0,0,,0,76.1,0,14.3,37,13,10.5,0.1,8.8,8.2,20.6,9824,9824,4847,49.3,4977,50.7,92,0.9,6223,63.3,2945,30,13,0.1,122,1.2,0,0,0,0,429,4.4,0,1,4,4,4,8,8,9,13,14,16,19,23,27,30,0,0,0,0,0,0,2,2,4,4,4,6,9,9,9,0,13,37,51,65,97,105,123,160,197,325,384,418,472,496,,,,,,,,,,,,,,,,,,,0.330218069,0.33447099,37.492862,-78.248024
33,5101110,108,51-590,DANVILLE CITY PBLC SCHS,5702,388.1,14,Town,14.7,5.8,8.8,inf,132.9,203.6,475.2,50,100,12183.81818,11,"286,000","50,000","336,000",1,"2,400",345,"138,000","140,400","476,400","95,280",0.227990179,1.210101719,68.25675202,8.611013679,0.070150824,3.139249386,18.4847422,0.25431426,1.271571299,68.90099909,8.737511353,0.072661217,3.160762943,17.60217984,0,0.842696629,72.57724719,6.109550562,0,4.178370787,16.29213483,0,0.768693222,75.47169811,5.765199161,0,3.5639413,14.4304682,0.81,,0.79,0.94,0.83,0.77,,0.73,0.85,0.87,0.81,,0.76,0.9,0.89,0.82,0.9,0.79,0.88,0.88,0.81,,0.79,0.89,0.86,0.07,,0.08,0.03,0.07,0.12,,0.14,0.04,0.09,0.09,,0.11,0.03,0.05,0.1,0,0.12,0.08,0.05,0.09,,0.11,0.08,0.05,18820,25475,10815,364,588,1747,2370,2654,1348,412,582,750,36963,48596,18820,10815,3.4,5.4,16.2,21.9,24.5,12.5,3.8,5.4,6.9,8813,2933,4945,2156,5928,8,38,18,22,643,220,4955,1566,1610,1483,296,2504,1819,685,22.4,33.4,21.6,12.2,30.1,23.5,7.9,66.7,9.8,51.7,13.3,18,32.8,18.7,16.3,5.9,14,11.1,44.6,41070,41070,18883,46,22187,54,1773,4.3,17409,42.4,20026,48.8,34,0.1,483,1.2,33,0.1,42,0.1,1270,3.1,2,13,15,19,35,59,88,117,152,171,196,234,260,278,291,0,1,2,2,5,16,28,44,50,63,66,103,123,134,137,4,35,55,86,300,606,903,1246,1632,2322,3655,4317,4452,4348,4430,,,,,,,,,,,,,,,,,,,0.197340426,0.218920558,36.58768,-79.390971
34,5101140,26,51-051,DICKENSON CO PBLC SCHS,2064,141.9,5,Rural,14.5,5.7,0,2064,59.7,172,242.8,60,100,11409.4,5,"130,000","50,000","180,000",0,0,0,0,0,"180,000","36,000",0.145348837,0.145348837,0.920542636,0.775193798,,0.436046512,97.57751938,0.203355363,0.152516523,0.965937977,0.711743772,,0.508388409,97.45805796,0,0,0,0,,0,100,0,,1.681503462,0,,0,98.31849654,0.9,,,,0.91,0.88,,,,0.88,0.91,,,,0.92,0.95,,,,0.94,0.95,,,,0.95,0.06,,,,0.06,0.1,,,,0.1,0.07,,,,0.06,0.03,,,,0.03,0.03,,,,0.03,4856,30645,3286,87,138,519,609,779,362,302,284,206,40481,54658,4856,3286,2.6,4.2,15.8,18.5,23.7,11,9.2,8.6,6.3,3665,1056,2134,3588,3,8,18,0,0,48,79,2381,849,871,619,42,524,375,149,25.7,36.9,25.4,25.5,9.4,100,100,,0,32,69.3,22.8,36.5,21.9,20.7,3.6,11.5,8.6,66.8,14756,14756,7472,50.6,7284,49.4,134,0.9,14401,97.6,84,0.6,8,0.1,18,0.1,0,0,0,0,111,0.8,0,0,0,0,1,7,7,8,12,25,34,38,40,40,41,0,0,0,0,0,1,1,1,1,5,14,14,15,15,16,0,0,0,4,22,67,102,153,268,643,821,876,910,921,942,,,,,,,,,,,,,,,,,,,0.335784314,0.310776942,37.150416,-82.457554
